"(0, 'PRP', 'nsubj', 1, 'VBD')","(1, 'VBD', 'ROOT', 1, 'VBD')","(2, 'NN', 'dobj', 1, 'VBD')","(3, 'JJ', 'amod', 2, 'NN')"
"(0, 'PRP$', 'poss', 2, 'JJ')","(1, 'DTQ', 'det', 2, 'JJ')","(2, 'JJ', 'ROOT', 2, 'JJ')"
"(0, 'PRP', 'nsubj', 1, 'VBP')","(1, 'VBP', 'ROOT', 1, 'VBP')","(2, 'PRP', 'dobj', 1, 'VBP')"
"(0, 'CD', 'ROOT', 0, 'CD')"
"(0, 'PRP', 'nsubj', 1, 'VBD')","(1, 'VBD', 'ROOT', 1, 'VBD')","(2, 'DTS', 'det', 3, 'JJ')","(3, 'JJ', 'dobj', 1, 'VBD')"
"(0, 'JJ', 'ROOT', 0, 'JJ')"
"(0, 'PRP', 'nsubj', 1, 'VBD')","(1, 'VBD', 'ROOT', 1, 'VBD')","(2, 'DTS', 'det', 4, 'NN')","(3, 'JJ', 'amod', 4, 'NN')","(4, 'NN', 'dobj', 1, 'VBD')"
"(0, 'PRP', 'nsubj', 1, 'VBP')","(1, 'VBP', 'ROOT', 1, 'VBP')","(2, 'DTS', 'det', 3, 'NN')","(3, 'NN', 'attr', 1, 'VBP')"
"(0, 'PRP', 'nsubj', 1, 'VBZ')","(1, 'VBZ', 'ROOT', 1, 'VBZ')","(2, 'NNS', 'dobj', 1, 'VBZ')"
"(0, 'PRP', 'nsubj', 1, 'VBP')","(1, 'VBP', 'ROOT', 1, 'VBP')","(2, 'NNS', 'dobj', 1, 'VBP')"
"(0, 'PRP', 'nsubj', 1, 'VBP')","(1, 'VBP', 'ROOT', 1, 'VBP')","(2, 'NNS', 'dobj', 1, 'VBP')","(3, 'CC', 'cc', 2, 'NNS')","(4, 'NNS', 'conj', 2, 'NNS')"
"(0, 'NNP', 'ROOT', 0, 'NNP')"
"(0, 'VB', 'ROOT', 0, 'VB')","(1, 'IN', 'prep', 0, 'VB')","(2, 'NN', 'pobj', 1, 'IN')"
"(0, 'PRP', 'nsubj', 1, 'VBD')","(1, 'VBD', 'ROOT', 1, 'VBD')","(2, 'IN', 'prep', 1, 'VBD')","(3, 'NN', 'pobj', 2, 'IN')","(4, 'IN', 'prep', 1, 'VBD')","(5, 'DTS', 'det', 7, 'NN')","(6, 'JJ', 'amod', 7, 'NN')","(7, 'NNU', 'pobj', 4, 'IN')"
"(0, 'DTP', 'det', 1, 'NN')","(1, 'NN', 'nsubj', 2, 'VBD')","(2, 'VBD', 'ROOT', 2, 'VBD')","(3, 'IN', 'prep', 2, 'VBD')","(4, 'DTP', 'det', 5, 'NN')","(5, 'NN', 'pobj', 3, 'IN')","(6, 'IN', 'prep', 2, 'VBD')","(7, 'DTS', 'det', 9, 'NN')","(8, 'JJ', 'amod', 9, 'NN')","(9, 'NNU', 'pobj', 6, 'IN')"
"(0, 'DTP', 'det', 1, 'NN')","(1, 'NN', 'nsubj', 2, 'VBD')","(2, 'VBD', 'ROOT', 2, 'VBD')","(3, 'IN', 'prep', 2, 'VBD')","(4, 'NN', 'pobj', 3, 'IN')","(5, 'IN', 'prep', 2, 'VBD')","(6, 'DTS', 'det', 8, 'NN')","(7, 'JJ', 'amod', 8, 'NN')","(8, 'NNU', 'pobj', 5, 'IN')"
